sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
4.046;175;;180rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;Group8_BoaParty@0;SlavaAgent@1;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.0;party1_utility.xml;party2_utility.xml
3.445;174;;180rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;SlavaAgent@2;Group8_BoaParty@3;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.9041140069845697;party1_utility.xml;party2_utility.xml
1.913;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@4;Group8_BoaParty@5;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.118;6;;180rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@6;Group8_BoaParty@7;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;1.0;party1_utility.xml;party2_utility.xml
4.136;129;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@8;Group8_BoaParty@9;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;party1_utility.xml;party2_utility.xml
4.595;180;;180rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;NiceTitForTat@10;Group8_BoaParty@11;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
1.020;181;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;Gahboninho@12;Group8_BoaParty@13;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;party1_utility.xml;party2_utility.xml
2.071;178;;180rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;Yushu@14;Group8_BoaParty@15;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.960;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@16;Group8_BoaParty@17;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.308;180;;180rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;Group8_BoaParty@18;TheNegotiatorReloaded@19;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;party1_utility.xml;party2_utility.xml
3.723;175;;180rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;SlavaAgent@20;TheNegotiatorReloaded@21;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;party1_utility.xml;party2_utility.xml
3.514;180;;180rounds;Yes;No;2;0.75700;0.81833;0.06285;0.17477;1.57534;TheNegotiatorReloaded@22;SlavaAgent@23;0.8183333333333332;0.7570048124820374;0.8183333333333332;0.7570048124820374;0.0;0.0;party1_utility.xml;party2_utility.xml
0.051;4;;180rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@24;SlavaAgent@25;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
5.872;168;;180rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;IAMhaggler2012@26;SlavaAgent@27;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;party1_utility.xml;party2_utility.xml
6.130;179;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;NiceTitForTat@28;SlavaAgent@29;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;party1_utility.xml;party2_utility.xml
2.186;181;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;Gahboninho@30;SlavaAgent@31;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;party1_utility.xml;party2_utility.xml
3.399;179;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;Yushu@32;SlavaAgent@33;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;party1_utility.xml;party2_utility.xml
2.526;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@34;SlavaAgent@35;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.763;181;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;Group8_BoaParty@36;TheFawkes@37;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.0;party1_utility.xml;party2_utility.xml
2.864;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;SlavaAgent@38;TheFawkes@39;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.746;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@40;TheFawkes@41;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.022;4;;180rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@42;TheNegotiatorReloaded@43;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.097;176;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;IAMhaggler2012@44;TheNegotiatorReloaded@45;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;party1_utility.xml;party2_utility.xml
4.147;180;;180rounds;Yes;No;2;0.67917;0.81196;0.14033;0.15747;1.49113;NiceTitForTat@46;TheNegotiatorReloaded@47;0.6791666666666666;0.8119626015319312;0.6791666666666666;0.8119626015319312;0.0;0.0;party1_utility.xml;party2_utility.xml
0.657;181;;180rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;Gahboninho@48;TheNegotiatorReloaded@49;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;party1_utility.xml;party2_utility.xml
1.523;178;;180rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;Yushu@50;TheNegotiatorReloaded@51;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;party1_utility.xml;party2_utility.xml
0.731;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@52;TheNegotiatorReloaded@53;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.790;111;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Group8_BoaParty@54;IAMhaggler2012@55;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;party1_utility.xml;party2_utility.xml
7.842;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;SlavaAgent@56;IAMhaggler2012@57;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
5.326;177;;180rounds;Yes;No;2;0.54227;0.91167;0.07924;0.40653;1.45394;TheNegotiatorReloaded@58;IAMhaggler2012@59;0.9116666666666667;0.5422699184244845;0.9116666666666667;0.5422699184244845;0.0;0.0;party1_utility.xml;party2_utility.xml
0.020;4;;180rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@60;IAMhaggler2012@61;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.569;114;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@62;TheFawkes@63;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
4.402;180;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;NiceTitForTat@64;TheFawkes@65;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.169;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@66;TheFawkes@67;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.020;179;;180rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;Yushu@68;TheFawkes@69;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;party1_utility.xml;party2_utility.xml
0.175;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@70;TheFawkes@71;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
5.222;179;;180rounds;Yes;No;2;0.69002;0.87833;0.00608;0.25616;1.56835;Group8_BoaParty@72;NiceTitForTat@73;0.8783333333333334;0.6900190691355816;0.8783333333333334;0.6900190691355816;0.8783333333333334;0.0;party1_utility.xml;party2_utility.xml
6.141;180;;180rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;SlavaAgent@74;NiceTitForTat@75;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;party1_utility.xml;party2_utility.xml
4.684;180;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;TheNegotiatorReloaded@76;NiceTitForTat@77;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;party1_utility.xml;party2_utility.xml
0.060;4;;180rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TheFawkes@78;NiceTitForTat@79;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;party1_utility.xml;party2_utility.xml
1.575;30;;180rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;IAMhaggler2012@80;NiceTitForTat@81;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
9.505;179;;180rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;NiceTitForTat@82;IAMhaggler2012@83;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.0;party1_utility.xml;party2_utility.xml
3.609;181;;180rounds;Yes;No;2;0.72181;0.86583;0.02068;0.22200;1.58764;Gahboninho@84;IAMhaggler2012@85;0.8658333333333332;0.7218053051923241;0.8658333333333332;0.7218053051923241;0.0;0.0;party1_utility.xml;party2_utility.xml
3.574;135;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Yushu@86;IAMhaggler2012@87;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;party1_utility.xml;party2_utility.xml
3.801;166;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;KLH@88;IAMhaggler2012@89;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;party1_utility.xml;party2_utility.xml
0.754;179;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;Group8_BoaParty@90;Gahboninho@91;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.0;party1_utility.xml;party2_utility.xml
2.453;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;SlavaAgent@92;Gahboninho@93;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.970;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@94;Gahboninho@95;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.029;4;;180rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@96;Gahboninho@97;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.139;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;IAMhaggler2012@98;Gahboninho@99;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
5.580;179;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;NiceTitForTat@100;Gahboninho@101;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;party1_utility.xml;party2_utility.xml
4.595;180;;180rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;Gahboninho@102;NiceTitForTat@103;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;party1_utility.xml;party2_utility.xml
5.563;176;;180rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;Yushu@104;NiceTitForTat@105;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
4.437;181;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;KLH@106;NiceTitForTat@107;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;party1_utility.xml;party2_utility.xml
1.632;179;;180rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;Group8_BoaParty@108;Yushu@109;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.0;party1_utility.xml;party2_utility.xml
3.222;181;;180rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;SlavaAgent@110;Yushu@111;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;party1_utility.xml;party2_utility.xml
1.739;180;;180rounds;Yes;No;2;0.55024;0.89917;0.09403;0.39517;1.44941;TheNegotiatorReloaded@112;Yushu@113;0.8991666666666666;0.5502446452795107;0.8991666666666666;0.5502446452795107;0.0;0.0;party1_utility.xml;party2_utility.xml
0.027;4;;180rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheFawkes@114;Yushu@115;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
3.000;114;;180rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;IAMhaggler2012@116;Yushu@117;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.0;0.0;party1_utility.xml;party2_utility.xml
5.802;179;;180rounds;Yes;No;2;0.72181;0.86583;0.02068;0.22200;1.58764;NiceTitForTat@118;Yushu@119;0.8658333333333332;0.7218053051923241;0.8658333333333332;0.7218053051923241;0.0;0.0;party1_utility.xml;party2_utility.xml
1.080;181;;180rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;Gahboninho@120;Yushu@121;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;party1_utility.xml;party2_utility.xml
1.052;179;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;Yushu@122;Gahboninho@123;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;party1_utility.xml;party2_utility.xml
0.183;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@124;Gahboninho@125;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;181;Session genius.core.session.Session@631330c failed: Failed to execute protocol: Execution failed of Group8_BoaParty@126:java.lang.NullPointerException: null:[/Users/andrea/eclipse-workspace/Group8assignment/bin/MAS_Agent/Group8_BoaParty.class, agents.anac.y2011.HardHeaded.KLH];180rounds;No;;0;;;;;;Group8_BoaParty;KLH;0.0;0.0;0.0;0.0;;;party1_utility;party2_utility
2.467;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;SlavaAgent@128;KLH@129;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.664;181;;180rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;TheNegotiatorReloaded@130;KLH@131;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.021;4;;180rounds;Yes;No;2;0.64583;0.98352;0.02068;0.14963;1.62936;TheFawkes@132;KLH@133;0.6458333333333333;0.9835232614447449;0.6458333333333333;0.9835232614447449;0.0;0.0;party1_utility.xml;party2_utility.xml
3.089;172;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;IAMhaggler2012@134;KLH@135;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
4.097;180;;180rounds;Yes;No;2;0.72167;0.92793;0.04826;0.06334;1.64959;NiceTitForTat@136;KLH@137;0.7216666666666667;0.9279255161862858;0.7216666666666667;0.9279255161862858;0.0;0.0;party1_utility.xml;party2_utility.xml
0.107;181;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;Gahboninho@138;KLH@139;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.998;178;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;Yushu@140;KLH@141;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
1.162;173;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;KLH@142;Yushu@143;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;party1_utility.xml;party2_utility.xml
